Unnamed: 0,artist_name,track_uri,track_name,name,danceability,energy,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,track_href,genres,78-92bpm,92-101bpm,101-110bpm,110-120bpm,120-128bpm,128-140bpm,140-154bpm,154-170bpm,A#_Bb-Key,A-Key,B-Key,C#_Db-Key,C-Key,D#_Eb-Key,D-Key,E-Key,F#_Gb-Key,F-Key,G#_Ab-Key,G-Key,1-time-sign,3-time-sign,4-time-sign,5-time-sign
339,Dan Hill,5nph19arSZBQsIHZJXJSH1,Can't We Try,80's,0,0,0,0,1,0,0,0,120.092,https://api.spotify.com/v1/tracks/5nph19arSZBQsIHZJXJSH1,adult_standards mellow_gold soft_rock,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
340,Luther Vandross,0M78T1W2eL8DsLgCufoGzM,Stop to Love,80's,1,0,0,1,0,0,0,1,143.604,https://api.spotify.com/v1/tracks/0M78T1W2eL8DsLgCufoGzM,contemporary_r&b funk motown neo_soul quiet_storm r&b soul urban_contemporary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
341,Basia,3imZNKKJ2hHzzsM6363hYq,Time and Tide,80's,0,0,0,1,0,0,0,0,96.058,https://api.spotify.com/v1/tracks/3imZNKKJ2hHzzsM6363hYq,smooth_jazz sophisti-pop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
342,Cheap Trick,1pKubpcbRCOLY4wbvSDqzt,The Flame - Single Version,80's,0,0,0,1,1,0,0,0,96.82,https://api.spotify.com/v1/tracks/1pKubpcbRCOLY4wbvSDqzt,album_rock art_rock beatlesque classic_rock glam_metal glam_rock hard_rock heartland_rock mellow_gold new_wave_pop power_pop rock soft_rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
343,Bad English,0tKjVEJlX3IZ5L1rEJc5hh,When I See You Smile,80's,0,0,0,1,0,0,0,0,135.671,https://api.spotify.com/v1/tracks/0tKjVEJlX3IZ5L1rEJc5hh,album_rock glam_metal hard_rock,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
344,New Kids On The Block,1cy5US2dffz6QGBAIzOGkq,I'll Be Loving You (Forever),80's,0,0,0,1,0,0,0,0,134.797,https://api.spotify.com/v1/tracks/1cy5US2dffz6QGBAIzOGkq,boy_band dance_pop,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
345,The Bangles,5g3ZD7PmrEQlQZKDW91yGG,Eternal Flame,80's,0,0,0,1,1,0,0,0,78.93,https://api.spotify.com/v1/tracks/5g3ZD7PmrEQlQZKDW91yGG,album_rock jangle_pop mellow_gold new_romantic new_wave new_wave_pop paisley_underground pop_rock rock soft_rock synthpop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
346,Michael Bolton,3RMeOetCdXttthQK0clPuz,How Am I Supposed to Live Without You,80's,0,0,0,1,0,0,0,0,140.273,https://api.spotify.com/v1/tracks/3RMeOetCdXttthQK0clPuz,adult_standards mellow_gold soft_rock,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
349,Matthew Wilder,1mCsF9Tw4AkIZOjvZbZZdT,Break My Stride,80's,1,0,0,1,0,0,0,1,110.077,https://api.spotify.com/v1/tracks/1mCsF9Tw4AkIZOjvZbZZdT,new_wave_pop,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
350,Surface,0YL8rCxASTV9uBE9Sur0Ag,Shower Me With Your Love,80's,0,0,0,1,1,0,0,0,131.28,https://api.spotify.com/v1/tracks/0YL8rCxASTV9uBE9Sur0Ag,contemporary_r&b funk new_jack_swing quiet_storm urban_contemporary,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
351,Randy Meisner,1NWART8FuUdzfE8d8ueETL,Hearts On Fire,80's,0,0,0,1,0,0,0,1,131.041,https://api.spotify.com/v1/tracks/1NWART8FuUdzfE8d8ueETL,soft_rock,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
352,Bertie Higgins,4G14XbZpRGNcMTpxwRHrB2,Key Largo,80's,0,0,0,1,1,0,0,0,101.737,https://api.spotify.com/v1/tracks/4G14XbZpRGNcMTpxwRHrB2,soft_rock,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
353,Loverboy,2Qt6mXHybGb8fitLAA97HT,This Could Be the Night,80's,0,0,0,0,0,0,0,0,84.578,https://api.spotify.com/v1/tracks/2Qt6mXHybGb8fitLAA97HT,album_rock classic_canadian_rock classic_rock glam_metal hard_rock heartland_rock mellow_gold new_wave_pop rock soft_rock,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
354,Dan Fogelberg,3O4s2m47MFhnGqmpkjoKYk,Leader of the Band,80's,0,0,0,1,1,0,0,0,135.003,https://api.spotify.com/v1/tracks/3O4s2m47MFhnGqmpkjoKYk,adult_standards classic_rock country_rock folk_rock mellow_gold soft_rock yacht_rock,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
355,Paul Young,05fHQeRbCSjKVS6z0WbQKJ,Every Time You Go Away - Radio Edit,80's,0,0,0,1,0,0,0,1,164.252,https://api.spotify.com/v1/tracks/05fHQeRbCSjKVS6z0WbQKJ,album_rock art_rock classic_rock disco europop mellow_gold new_romantic new_wave new_wave_pop soft_rock synthpop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
357,Men At Work,0DnA2DyUwy0W4xMYtRxocL,Who Can It Be Now?,80's,1,0,0,1,0,0,1,1,128.528,https://api.spotify.com/v1/tracks/0DnA2DyUwy0W4xMYtRxocL,album_rock australian_rock classic_rock mellow_gold new_romantic new_wave new_wave_pop rock soft_rock,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
358,Patty Smyth,3mbcW1KDbnkdgjq03JHiQ6,The Warrior,80's,0,1,1,1,0,0,1,1,122.913,https://api.spotify.com/v1/tracks/3mbcW1KDbnkdgjq03JHiQ6,new_wave_pop,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
359,After The Fire,2wjCYgpCMywSDkds2c8Rq6,"Der Kommissar - 7"" Version",80's,0,0,0,1,0,0,0,1,120.764,https://api.spotify.com/v1/tracks/2wjCYgpCMywSDkds2c8Rq6,new_wave new_wave_pop synthpop,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
360,The Psychedelic Furs,1mqytV5qZcmzG6MgvJCpkQ,Love My Way,80's,0,0,0,1,0,0,0,0,126.09,https://api.spotify.com/v1/tracks/1mqytV5qZcmzG6MgvJCpkQ,art_rock new_romantic new_wave new_wave_pop post-punk rock,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
361,The Sugarhill Gang,0tm6gsXe0LSm9zeSspyMQu,Rapper's Delight - Single Version,80's,1,0,0,1,0,0,0,1,111.782,https://api.spotify.com/v1/tracks/0tm6gsXe0LSm9zeSspyMQu,east_coast_hip_hop electro funk hip_hop new_jersey_rap old_school_hip_hop rap,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
362,Journey,4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',80's,0,0,0,1,0,0,1,0,118.852,https://api.spotify.com/v1/tracks/4bHsxqR3GMrXTxEPLuK5ue,album_rock classic_rock hard_rock mellow_gold rock soft_rock,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
363,Salt-N-Pepa,5shVe2S14Z10SVAdH8aDUw,Shoop (Re-Recorded) [Remastered],80's,1,0,0,1,0,0,1,1,97.988,https://api.spotify.com/v1/tracks/5shVe2S14Z10SVAdH8aDUw,dance_pop girl_group golden_age_hip_hop hip_hop hip_pop old_school_hip_hop queens_hip_hop rap,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
364,Whitney Houston,2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),80's,0,1,0,1,0,0,0,1,118.818,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,dance_pop pop urban_contemporary,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
365,Terence Trent D'Arby,4Zx94i8YDpPUY1cyLdTWqr,Sign Your Name,80's,1,0,0,1,0,0,0,1,109.147,https://api.spotify.com/v1/tracks/4Zx94i8YDpPUY1cyLdTWqr,new_wave_pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
366,Men At Work,7jTKLKs3NDmDnJHan5M2A0,Down Under,80's,1,0,0,0,0,0,0,1,107.314,https://api.spotify.com/v1/tracks/7jTKLKs3NDmDnJHan5M2A0,album_rock australian_rock classic_rock mellow_gold new_romantic new_wave new_wave_pop rock soft_rock,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
367,Toto,2374M0fQpWi3dLnB54qaLX,Africa,80's,0,0,0,1,0,0,0,1,92.718,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,album_rock classic_rock mellow_gold rock soft_rock yacht_rock,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
368,Cyndi Lauper,7o9uu2GDtVDr9nsR7ZRN73,Time After Time,80's,1,0,0,1,1,0,0,0,130.388,https://api.spotify.com/v1/tracks/7o9uu2GDtVDr9nsR7ZRN73,mellow_gold new_wave_pop permanent_wave soft_rock,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
369,The Bangles,3BGbqEDio3ocx1v4egIYr6,Walk Like an Egyptian,80's,0,0,0,1,0,0,1,1,103.172,https://api.spotify.com/v1/tracks/3BGbqEDio3ocx1v4egIYr6,album_rock jangle_pop mellow_gold new_romantic new_wave new_wave_pop paisley_underground pop_rock rock soft_rock synthpop,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
370,"Earth, Wind & Fire",3koCCeSaVUyrRo3N2gHrd8,Let's Groove,80's,1,0,0,0,0,0,0,1,125.035,https://api.spotify.com/v1/tracks/3koCCeSaVUyrRo3N2gHrd8,disco funk jazz_funk motown quiet_storm soul,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
371,Billy Joel,5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,80's,0,1,1,1,0,0,1,1,128.993,https://api.spotify.com/v1/tracks/5zA8vzDGqPl2AzZkEYQGKh,classic_rock folk_rock mellow_gold piano_rock rock singer-songwriter soft_rock,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
372,Spandau Ballet,0CsM8VGDi38kusMv3pxyj1,True,80's,1,0,0,1,1,1,0,0,97.395,https://api.spotify.com/v1/tracks/0CsM8VGDi38kusMv3pxyj1,europop mellow_gold new_romantic new_wave new_wave_pop soft_rock sophisti-pop synthpop,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
373,Bananarama,4XX1pFUkQOZTYp6Hb6a6Ae,Venus,80's,1,1,1,1,0,1,1,1,126.113,https://api.spotify.com/v1/tracks/4XX1pFUkQOZTYp6Hb6a6Ae,dance_pop disco europop girl_group hi-nrg new_romantic new_wave new_wave_pop soft_rock,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
374,Madness,1EXrFPfVNVsyb32yapebbM,Our House,80's,0,0,0,1,0,0,0,1,120.999,https://api.spotify.com/v1/tracks/1EXrFPfVNVsyb32yapebbM,ska ska_revival,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
375,George Michael,0HEmnAUT8PHznIAAmVXqFJ,Faith - Remastered,80's,1,0,0,1,0,0,0,0,95.846,https://api.spotify.com/v1/tracks/0HEmnAUT8PHznIAAmVXqFJ,soft_rock,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
376,Rufus,53Za5vyGc1x7GxgJVRjRKc,Ain't Nobody,80's,1,1,0,0,0,0,0,1,104.28,https://api.spotify.com/v1/tracks/53Za5vyGc1x7GxgJVRjRKc,classic_soul disco funk motown post-disco quiet_storm soul urban_contemporary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
377,Belinda Carlisle,58mFu3oIpBa0HLNeJIxsw3,Heaven Is A Place On Earth,80's,0,1,0,1,0,0,0,1,122.868,https://api.spotify.com/v1/tracks/58mFu3oIpBa0HLNeJIxsw3,new_romantic new_wave_pop soft_rock synthpop,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
378,Michael Jackson,2kulOHR2XY6YDZCWXb38hn,Wanna Be Startin' Somethin',80's,1,1,1,0,0,1,0,1,122.195,https://api.spotify.com/v1/tracks/2kulOHR2XY6YDZCWXb38hn,pop r&b soul,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
379,Michael Jackson,6wdviVWctiZnY6tVn6bh6A,Black or White - Single Version,80's,1,1,1,1,0,0,1,1,115.075,https://api.spotify.com/v1/tracks/6wdviVWctiZnY6tVn6bh6A,pop r&b soul,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
380,Kris Kristofferson,2VwhoKTOxrfhkpCfIk1FhW,The Silver Tongued Devil and I,For the Road,0,0,0,1,1,0,1,0,127.552,https://api.spotify.com/v1/tracks/2VwhoKTOxrfhkpCfIk1FhW,country_rock folk folk_rock mellow_gold outlaw_country roots_rock singer-songwriter,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
381,Waylon Jennings,4eH47ofIZbrbKwmLJSu5hb,Are You Sure Hank Done It This Way,For the Road,1,0,0,1,1,1,0,1,113.843,https://api.spotify.com/v1/tracks/4eH47ofIZbrbKwmLJSu5hb,country country_rock outlaw_country texas_country,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
382,Johnny Cash,7hxZF4jETnE5Q75rKQnMjE,I Walk the Line,For the Road,0,0,0,1,1,0,0,0,98.805,https://api.spotify.com/v1/tracks/7hxZF4jETnE5Q75rKQnMjE,arkansas_country outlaw_country,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
383,Robert Earl Keen,4NpYrBb5iuDqW1S5qrU3b6,Feelin' Good Again,For the Road,0,0,0,1,1,0,0,0,110.08,https://api.spotify.com/v1/tracks/4NpYrBb5iuDqW1S5qrU3b6,alternative_country country_rock folk outlaw_country roots_rock texas_country,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
384,Johnny Cash,7t4ICcvjp5OplAxpcavAGc,"It Ain't Me, Babe",For the Road,0,0,0,1,1,0,0,0,105.295,https://api.spotify.com/v1/tracks/7t4ICcvjp5OplAxpcavAGc,arkansas_country outlaw_country,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
385,Steve Earle,1rjvVnu5bMrKKGKLTJOYrJ,Telephone Road (with The Fairfield Four),For the Road,0,0,0,1,0,1,0,1,145.625,https://api.spotify.com/v1/tracks/1rjvVnu5bMrKKGKLTJOYrJ,alternative_country country_rock folk heartland_rock mellow_gold new_americana outlaw_country roots_rock singer-songwriter texas_country,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
386,James McMurtry,0ePS0ih4UzXsEpMdt1kszU,Hurricane Party,For the Road,0,0,0,1,1,0,0,0,113.266,https://api.spotify.com/v1/tracks/0ePS0ih4UzXsEpMdt1kszU,alternative_country country_rock deep_new_americana folk heartland_rock indie_folk new_americana outlaw_country roots_americana roots_rock texas_country,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
387,John Prine,6IcU0P6Ec5CM9qVqV1U2JH,That's The Way The World Goes Round,For the Road,0,0,0,1,1,0,1,1,155.547,https://api.spotify.com/v1/tracks/6IcU0P6Ec5CM9qVqV1U2JH,alternative_country country_rock folk folk_rock mellow_gold new_americana roots_rock singer-songwriter,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
388,Waylon Jennings,5pdKPY4O9CHuzDDp557j4N,"Luckenbach, Texas (Back to the Basics of Love)",For the Road,0,0,0,1,1,0,1,0,102.88,https://api.spotify.com/v1/tracks/5pdKPY4O9CHuzDDp557j4N,country country_rock outlaw_country texas_country,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
389,Johnny Cash,67eYhJkn6sG8cUr42ewVgw,Get Rhythm,For the Road,1,0,0,1,1,0,0,1,110.973,https://api.spotify.com/v1/tracks/67eYhJkn6sG8cUr42ewVgw,arkansas_country outlaw_country,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
390,Johnny Cash,0B7WySyRWVvZkHIYrOvn6N,(Ghost) Riders in the Sky,For the Road,0,0,0,0,0,0,0,0,109.604,https://api.spotify.com/v1/tracks/0B7WySyRWVvZkHIYrOvn6N,arkansas_country outlaw_country,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
391,Kris Kristofferson,6NayIkUhQX2HEixCmvbKvY,"The Pilgrim, Chapter 33",For the Road,0,0,0,1,1,0,0,0,83.545,https://api.spotify.com/v1/tracks/6NayIkUhQX2HEixCmvbKvY,country_rock folk folk_rock mellow_gold outlaw_country roots_rock singer-songwriter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
392,Kris Kristofferson,0F56GAWK57E3iXohy9rCmT,Loving Her Was Easier (Than Anything I'll Ever Do Again),For the Road,0,0,0,1,1,0,0,0,80.19,https://api.spotify.com/v1/tracks/0F56GAWK57E3iXohy9rCmT,country_rock folk folk_rock mellow_gold outlaw_country roots_rock singer-songwriter,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
394,Bruce Springsteen,7tRIpQDyq22qkjdk4mzBrq,Reason to Believe,For the Road,0,0,0,0,1,0,1,0,135.034,https://api.spotify.com/v1/tracks/7tRIpQDyq22qkjdk4mzBrq,classic_rock heartland_rock mellow_gold permanent_wave rock singer-songwriter,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
395,The Marshall Tucker Band,4fUU9WKxEgJXyrZJsUA2iP,Can't You See,For the Road,0,0,0,1,0,0,0,0,164.444,https://api.spotify.com/v1/tracks/4fUU9WKxEgJXyrZJsUA2iP,album_rock blues_rock classic_rock country_rock folk_rock mellow_gold rock soft_rock southern_rock,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
396,John Prine,2qWKpYIleSvBT6aUMXoia5,Angel From Montgomery,For the Road,0,0,0,1,1,0,0,0,131.653,https://api.spotify.com/v1/tracks/2qWKpYIleSvBT6aUMXoia5,alternative_country country_rock folk folk_rock mellow_gold new_americana roots_rock singer-songwriter,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
397,John Prine,1h0R5cstHZ070tevUAfEo7,Illegal Smile,For the Road,0,0,0,1,1,0,0,0,161.609,https://api.spotify.com/v1/tracks/1h0R5cstHZ070tevUAfEo7,alternative_country country_rock folk folk_rock mellow_gold new_americana roots_rock singer-songwriter,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
398,New Riders of the Purple Sage,1gfwgzjAxaBApDZWKCie6H,I Don't Know You,For the Road,0,0,0,1,0,0,0,1,112.286,https://api.spotify.com/v1/tracks/1gfwgzjAxaBApDZWKCie6H,blues_rock cosmic_american country_rock folk_rock jam_band psychedelic_rock roots_rock southern_rock,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
399,New Riders of the Purple Sage,6oKXANNHxeURV0DP7hRWhS,Whatcha Gonna Do,For the Road,0,0,0,1,0,0,0,0,86.076,https://api.spotify.com/v1/tracks/6oKXANNHxeURV0DP7hRWhS,blues_rock cosmic_american country_rock folk_rock jam_band psychedelic_rock roots_rock southern_rock,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
400,New Riders of the Purple Sage,2sLaZ9M31Gwd1QAVRnlG23,Glendale Train,For the Road,0,0,0,1,0,0,1,1,128.219,https://api.spotify.com/v1/tracks/2sLaZ9M31Gwd1QAVRnlG23,blues_rock cosmic_american country_rock folk_rock jam_band psychedelic_rock roots_rock southern_rock,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
401,Grateful Dead,1I6l01BaBgBCVkfQCpIlR6,Truckin',For the Road,0,0,0,0,0,0,0,0,126.553,https://api.spotify.com/v1/tracks/1I6l01BaBgBCVkfQCpIlR6,classic_rock cosmic_american country_rock double_drumming jam_band psychedelic_rock rock,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
402,Grateful Dead,2EB1aFLWC4uIfld5Z3Yj1z,Sugar Magnolia,For the Road,0,0,0,0,0,0,0,0,154.446,https://api.spotify.com/v1/tracks/2EB1aFLWC4uIfld5Z3Yj1z,classic_rock cosmic_american country_rock double_drumming jam_band psychedelic_rock rock,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
403,Grateful Dead,5ZLzl6T8JwqMTMdoE0nCbU,Friend Of The Devil - Remastered Version,For the Road,0,0,0,1,0,0,1,1,103.317,https://api.spotify.com/v1/tracks/5ZLzl6T8JwqMTMdoE0nCbU,classic_rock cosmic_american country_rock double_drumming jam_band psychedelic_rock rock,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
404,Tony Joe White,1E252QgKGNYBXfwaiXZtZy,Ten More Miles To Louisiana,For the Road,0,0,0,0,0,0,0,1,128.491,https://api.spotify.com/v1/tracks/1E252QgKGNYBXfwaiXZtZy,blues blues_rock classic_rock country_rock electric_blues louisiana_blues modern_blues roots_rock swamp_blues swamp_pop swamp_rock,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
405,The Byrds,6kPxXhjSvy8RsmZBAJUiFs,You Ain't Goin' Nowhere,For the Road,0,0,0,1,0,0,1,1,132.495,https://api.spotify.com/v1/tracks/6kPxXhjSvy8RsmZBAJUiFs,art_rock beatlesque blues_rock brill_building_pop classic_rock cosmic_american country_rock folk folk_rock mellow_gold psychedelic_rock rock roots_rock soft_rock,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
406,The Highwaymen,4REjaHRPmVb7btssqChJSy,American Remains,For the Road,0,0,0,0,1,0,0,0,101.999,https://api.spotify.com/v1/tracks/4REjaHRPmVb7btssqChJSy,country_rock outlaw_country,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
408,Reckless Kelly,1esj1LFgfyFRbU5brtALfE,Crazy Eddie's Last Hurrah,For the Road,0,1,0,1,0,0,1,1,147.877,https://api.spotify.com/v1/tracks/1esj1LFgfyFRbU5brtALfE,roots_americana texas_country,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
409,Jerry Jeff Walker,51DLN9R1dIqkKnlRsz1kpg,Mr. Bojangles,For the Road,0,0,0,1,1,1,0,1,168.418,https://api.spotify.com/v1/tracks/51DLN9R1dIqkKnlRsz1kpg,country_rock folk outlaw_country roots_rock texas_country,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
410,Phil Ochs,70r9GGLXLAUqKwPefF7pL2,What's That I Hear,For the Road,0,0,0,1,1,0,0,0,128.246,https://api.spotify.com/v1/tracks/70r9GGLXLAUqKwPefF7pL2,american_folk_revival folk folk_rock,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
411,Arlo Guthrie,0P6TTXbSLGrSoTNMz5kvB7,The City of New Orleans,For the Road,0,0,0,1,1,0,0,0,145.863,https://api.spotify.com/v1/tracks/0P6TTXbSLGrSoTNMz5kvB7,country_rock folk folk_rock mellow_gold roots_rock singer-songwriter,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
412,Arlo Guthrie,7vCAPGfk46iIyikreugUay,Coming into Los Angeles,For the Road,0,0,0,0,1,0,0,0,128.949,https://api.spotify.com/v1/tracks/7vCAPGfk46iIyikreugUay,country_rock folk folk_rock mellow_gold roots_rock singer-songwriter,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
413,Arlo Guthrie,4RqUEAv0YXitpXVDbf6nD7,The Motorcycle Song,For the Road,0,0,0,1,1,0,0,0,152.822,https://api.spotify.com/v1/tracks/4RqUEAv0YXitpXVDbf6nD7,country_rock folk folk_rock mellow_gold roots_rock singer-songwriter,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
414,Woody Guthrie,3ZjrfGcb3A2PMGA1vRNgSk,This Land is Your Land,For the Road,0,0,0,1,1,0,0,0,105.593,https://api.spotify.com/v1/tracks/3ZjrfGcb3A2PMGA1vRNgSk,american_folk_revival appalachian_folk folk old-time protest_folk singer-songwriter traditional_folk,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
415,Anthony Hamilton,6R9gchZx3ypUZubdBgaHPm,Back To Love,R & B,0,0,0,0,0,0,0,0,83.999,https://api.spotify.com/v1/tracks/6R9gchZx3ypUZubdBgaHPm,contemporary_r&b neo_soul quiet_storm r&b soul urban_contemporary,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
416,Musiq Soulchild,0Eo3PFRx6Ur5YVN5m8CL94,betterman,R & B,0,0,0,1,0,0,0,0,85.006,https://api.spotify.com/v1/tracks/0Eo3PFRx6Ur5YVN5m8CL94,contemporary_r&b dance_pop hip_pop neo_soul quiet_storm r&b urban_contemporary,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
418,Maxwell,7Erskuom3NxGlibr2c2wQa,Whenever Wherever Whatever - Live,R & B,0,0,0,1,1,0,1,0,80.083,https://api.spotify.com/v1/tracks/7Erskuom3NxGlibr2c2wQa,contemporary_r&b funk neo_soul quiet_storm r&b soul urban_contemporary,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
419,Eric Benét,0OvGXbnk5ucvM3YzWZLpCE,Sometimes I Cry,R & B,0,0,0,0,0,0,1,0,104.969,https://api.spotify.com/v1/tracks/0OvGXbnk5ucvM3YzWZLpCE,contemporary_r&b neo_soul quiet_storm r&b urban_contemporary,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
